,0
8139,1.0
8140,6.0
8141,4.0
8142,9.0
8143,8.0
8144,4.0
8145,9.0
8146,2.0
8147,7.0
8148,6.0
8149,4.0
8150,2.0
8151,5.0
8152,7.0
8153,4.0
8154,2.0
8155,4.0
8156,0.0
8157,2.0
8158,3.0
8159,8.0
8160,0.0
8161,2.0
8162,2.0
8163,6.0
8164,5.0
8165,4.0
8166,8.0
8167,2.0
8168,9.0
8169,1.0
8170,0.0
8171,0.0
8172,8.0
8173,4.0
8174,7.0
8175,6.0
8176,5.0
8177,8.0
8178,7.0
8179,8.0
8180,2.0
8181,8.0
8182,5.0
8183,7.0
8184,1.0
8185,5.0
8186,2.0
8187,1.0
8188,1.0
8189,8.0
8190,7.0
8191,3.0
8192,0.0
8193,4.0
8194,7.0
8195,8.0
8196,7.0
8197,4.0
8198,5.0
8199,6.0
8200,8.0
8201,1.0
8202,2.0
8203,6.0
8204,7.0
8205,0.0
8206,6.0
8207,5.0
8208,3.0
8209,4.0
8210,2.0
8211,2.0
8212,1.0
8213,5.0
8214,6.0
8215,8.0
8216,4.0
8217,2.0
8218,3.0
8219,6.0
8220,4.0
8221,0.0
8222,5.0
8223,6.0
8224,5.0
8225,6.0
8226,6.0
8227,5.0
8228,6.0
8229,7.0
8230,6.0
8231,8.0
8232,4.0
8233,7.0
8234,9.0
8235,1.0
8236,5.0
8237,2.0
8238,4.0
8239,2.0
8240,3.0
8241,9.0
8242,9.0
8243,1.0
8244,6.0
8245,7.0
8246,8.0
8247,7.0
8248,1.0
8249,9.0
8250,9.0
8251,3.0
8252,3.0
8253,6.0
8254,2.0
8255,9.0
8256,0.0
8257,6.0
8258,2.0
8259,4.0
8260,5.0
8261,0.0
8262,3.0
8263,8.0
8264,7.0
8265,6.0
8266,4.0
8267,7.0
8268,1.0
8269,1.0
8270,0.0
8271,1.0
8272,6.0
8273,8.0
8274,5.0
8275,5.0
8276,6.0
8277,2.0
8278,2.0
8279,5.0
8280,6.0
8281,0.0
8282,0.0
8283,5.0
8284,6.0
8285,0.0
8286,0.0
8287,6.0
8288,2.0
8289,5.0
8290,0.0
8291,8.0
8292,0.0
8293,8.0
8294,8.0
8295,7.0
8296,0.0
8297,3.0
8298,9.0
8299,7.0
8300,3.0
8301,0.0
8302,6.0
8303,9.0
8304,9.0
8305,7.0
8306,2.0
8307,5.0
8308,4.0
8309,7.0
8310,5.0
8311,0.0
8312,1.0
8313,2.0
8314,2.0
8315,6.0
8316,2.0
8317,8.0
8318,4.0
8319,5.0
8320,2.0
8321,7.0
8322,7.0
8323,4.0
8324,9.0
8325,8.0
8326,3.0
8327,4.0
8328,0.0
8329,7.0
8330,5.0
8331,4.0
8332,9.0
8333,9.0
8334,8.0
8335,3.0
8336,8.0
8337,1.0
8338,5.0
8339,2.0
8340,0.0
8341,8.0
8342,5.0
8343,5.0
8344,0.0
8345,2.0
8346,7.0
8347,6.0
8348,7.0
8349,4.0
8350,4.0
8351,4.0
8352,6.0
8353,0.0
8354,6.0
8355,9.0
8356,5.0
8357,2.0
8358,8.0
8359,1.0
8360,3.0
8361,4.0
8362,1.0
8363,1.0
8364,0.0
8365,7.0
8366,9.0
8367,8.0
8368,8.0
8369,6.0
8370,8.0
8371,9.0
8372,8.0
8373,3.0
8374,8.0
8375,0.0
8376,3.0
8377,4.0
8378,3.0
8379,0.0
8380,3.0
8381,9.0
8382,8.0
8383,8.0
8384,0.0
8385,4.0
8386,4.0
8387,0.0
8388,5.0
8389,9.0
8390,3.0
8391,4.0
8392,0.0
8393,3.0
8394,9.0
8395,3.0
8396,1.0
8397,3.0
8398,4.0
8399,0.0
8400,1.0
8401,2.0
8402,8.0
8403,7.0
8404,8.0
8405,2.0
8406,1.0
8407,3.0
8408,0.0
8409,0.0
8410,4.0
8411,5.0
8412,7.0
8413,2.0
8414,5.0
8415,6.0
8416,5.0
8417,7.0
8418,1.0
8419,9.0
8420,6.0
8421,6.0
8422,2.0
8423,3.0
8424,4.0
8425,4.0
8426,2.0
8427,4.0
8428,3.0
8429,0.0
8430,3.0
8431,0.0
8432,0.0
8433,7.0
8434,5.0
8435,4.0
8436,3.0
8437,6.0
8438,5.0
8439,5.0
8440,3.0
8441,9.0
8442,7.0
8443,3.0
8444,4.0
8445,7.0
8446,1.0
8447,2.0
8448,0.0
8449,2.0
8450,3.0
8451,4.0
8452,1.0
8453,0.0
8454,4.0
8455,7.0
8456,2.0
8457,6.0
8458,5.0
8459,9.0
8460,9.0
8461,2.0
8462,8.0
8463,4.0
8464,0.0
8465,8.0
8466,8.0
8467,3.0
8468,5.0
8469,5.0
8470,7.0
8471,3.0
8472,7.0
8473,3.0
8474,2.0
8475,3.0
8476,6.0
8477,4.0
8478,0.0
8479,8.0
8480,2.0
8481,3.0
8482,7.0
8483,1.0
8484,2.0
8485,5.0
8486,8.0
8487,3.0
8488,9.0
8489,5.0
8490,3.0
8491,8.0
8492,7.0
8493,0.0
8494,2.0
8495,5.0
8496,0.0
8497,8.0
8498,8.0
8499,7.0
8500,4.0
8501,3.0
8502,9.0
8503,8.0
8504,0.0
8505,3.0
8506,1.0
8507,4.0
8508,8.0
8509,3.0
8510,8.0
8511,6.0
8512,6.0
8513,4.0
8514,4.0
8515,8.0
8516,2.0
8517,9.0
8518,5.0
8519,2.0
8520,2.0
8521,3.0
8522,5.0
8523,2.0
8524,2.0
8525,0.0
8526,6.0
8527,6.0
8528,8.0
8529,0.0
8530,3.0
8531,5.0
8532,6.0
8533,2.0
8534,2.0
8535,2.0
8536,0.0
8537,4.0
8538,0.0
8539,1.0
8540,3.0
8541,7.0
8542,3.0
8543,8.0
8544,9.0
8545,0.0
8546,2.0
8547,3.0
8548,8.0
8549,1.0
8550,3.0
8551,7.0
8552,0.0
8553,2.0
8554,8.0
8555,6.0
8556,0.0
8557,1.0
8558,0.0
8559,4.0
8560,8.0
8561,4.0
8562,8.0
8563,0.0
8564,3.0
8565,0.0
8566,8.0
8567,1.0
8568,1.0
8569,5.0
8570,1.0
8571,7.0
8572,9.0
8573,9.0
8574,3.0
8575,1.0
8576,2.0
8577,3.0
8578,6.0
8579,6.0
8580,2.0
8581,8.0
8582,4.0
8583,3.0
8584,9.0
8585,6.0
8586,8.0
8587,8.0
8588,7.0
8589,4.0
8590,3.0
8591,3.0
8592,7.0
8593,3.0
8594,4.0
8595,8.0
8596,2.0
8597,0.0
8598,2.0
8599,5.0
8600,3.0
8601,9.0
8602,8.0
8603,2.0
8604,6.0
8605,9.0
8606,1.0
8607,4.0
8608,3.0
8609,6.0
8610,5.0
8611,0.0
8612,9.0
8613,0.0
8614,0.0
8615,8.0
8616,6.0
8617,8.0
8618,3.0
8619,3.0
8620,2.0
8621,2.0
8622,3.0
8623,9.0
8624,6.0
8625,5.0
8626,6.0
8627,7.0
8628,0.0
8629,4.0
8630,6.0
8631,1.0
8632,0.0
8633,5.0
8634,0.0
8635,5.0
8636,8.0
8637,5.0
8638,4.0
8639,5.0
8640,7.0
8641,3.0
8642,8.0
8643,4.0
8644,3.0
8645,4.0
8646,7.0
8647,0.0
8648,5.0
8649,6.0
8650,5.0
8651,4.0
8652,7.0
8653,7.0
8654,1.0
8655,8.0
8656,6.0
8657,5.0
8658,3.0
8659,3.0
8660,0.0
8661,1.0
8662,7.0
8663,6.0
8664,9.0
8665,6.0
8666,5.0
8667,5.0
8668,9.0
8669,3.0
8670,5.0
8671,3.0
8672,5.0
8673,2.0
8674,7.0
8675,1.0
8676,4.0
8677,8.0
8678,2.0
8679,5.0
8680,8.0
8681,6.0
8682,7.0
8683,3.0
8684,9.0
8685,8.0
8686,2.0
8687,1.0
8688,9.0
8689,6.0
8690,8.0
8691,2.0
8692,4.0
8693,6.0
8694,2.0
8695,2.0
8696,6.0
8697,6.0
8698,5.0
8699,4.0
8700,1.0
8701,2.0
8702,2.0
8703,9.0
8704,8.0
8705,8.0
8706,6.0
8707,5.0
8708,1.0
8709,9.0
8710,2.0
8711,7.0
8712,1.0
8713,9.0
8714,8.0
8715,9.0
8716,3.0
8717,1.0
8718,0.0
8719,2.0
8720,8.0
8721,2.0
8722,7.0
8723,7.0
8724,8.0
8725,8.0
8726,8.0
8727,8.0
8728,0.0
8729,4.0
8730,4.0
8731,1.0
8732,2.0
8733,7.0
8734,0.0
8735,8.0
8736,4.0
8737,0.0
8738,0.0
8739,5.0
8740,9.0
8741,4.0
8742,2.0
8743,6.0
8744,3.0
8745,8.0
8746,0.0
8747,4.0
8748,6.0
8749,4.0
8750,8.0
8751,5.0
8752,2.0
8753,2.0
8754,5.0
8755,2.0
8756,1.0
8757,4.0
8758,9.0
8759,9.0
8760,6.0
8761,9.0
8762,6.0
8763,3.0
8764,6.0
8765,3.0
8766,2.0
8767,9.0
8768,9.0
8769,2.0
8770,0.0
8771,7.0
8772,8.0
8773,4.0
8774,6.0
8775,4.0
8776,8.0
8777,9.0
8778,3.0
8779,9.0
8780,7.0
8781,3.0
8782,2.0
8783,8.0
8784,5.0
8785,6.0
8786,6.0
8787,7.0
8788,7.0
8789,8.0
8790,8.0
8791,4.0
8792,8.0
8793,7.0
8794,4.0
8795,9.0
8796,6.0
8797,2.0
8798,6.0
8799,3.0
8800,0.0
8801,6.0
8802,2.0
8803,4.0
8804,3.0
8805,6.0
8806,3.0
8807,2.0
8808,5.0
8809,7.0
8810,8.0
8811,8.0
8812,4.0
8813,6.0
8814,9.0
8815,0.0
8816,2.0
8817,9.0
8818,0.0
8819,1.0
8820,1.0
8821,8.0
8822,3.0
8823,9.0
8824,5.0
8825,4.0
8826,6.0
8827,5.0
8828,6.0
8829,6.0
8830,7.0
8831,7.0
8832,8.0
8833,2.0
8834,5.0
8835,8.0
8836,5.0
8837,6.0
8838,2.0
8839,5.0
8840,7.0
8841,4.0
8842,2.0
8843,5.0
8844,7.0
8845,6.0
8846,6.0
8847,5.0
8848,8.0
8849,4.0
8850,5.0
8851,7.0
8852,4.0
8853,4.0
8854,6.0
8855,3.0
8856,8.0
8857,4.0
8858,2.0
8859,7.0
8860,0.0
8861,7.0
8862,2.0
8863,0.0
8864,0.0
8865,9.0
8866,3.0
8867,7.0
8868,0.0
8869,6.0
8870,1.0
8871,3.0
8872,1.0
8873,7.0
8874,1.0
8875,5.0
8876,3.0
8877,3.0
8878,6.0
8879,2.0
8880,7.0
8881,1.0
8882,5.0
8883,6.0
8884,3.0
8885,8.0
8886,3.0
8887,0.0
8888,7.0
8889,0.0
8890,2.0
8891,6.0
8892,6.0
8893,5.0
8894,1.0
8895,8.0
8896,1.0
8897,1.0
8898,9.0
8899,3.0
8900,6.0
8901,4.0
8902,2.0
8903,5.0
8904,3.0
8905,9.0
8906,9.0
8907,6.0
8908,3.0
8909,4.0
8910,2.0
8911,5.0
8912,2.0
8913,2.0
8914,4.0
8915,4.0
8916,5.0
8917,2.0
8918,8.0
8919,8.0
8920,5.0
8921,4.0
8922,0.0
8923,2.0
8924,0.0
8925,6.0
8926,6.0
8927,5.0
8928,9.0
8929,2.0
8930,0.0
8931,1.0
8932,0.0
8933,7.0
8934,9.0
8935,6.0
8936,2.0
8937,4.0
8938,0.0
8939,1.0
8940,1.0
8941,1.0
8942,9.0
8943,1.0
8944,8.0
8945,5.0
8946,9.0
8947,2.0
8948,8.0
8949,7.0
8950,0.0
8951,6.0
8952,9.0
8953,1.0
8954,4.0
8955,6.0
8956,2.0
8957,0.0
8958,6.0
8959,4.0
8960,0.0
8961,7.0
8962,5.0
8963,2.0
8964,5.0
8965,5.0
8966,8.0
8967,7.0
8968,8.0
8969,1.0
8970,0.0
8971,1.0
8972,9.0
8973,9.0
8974,2.0
8975,1.0
8976,6.0
8977,2.0
8978,8.0
8979,1.0
8980,6.0
8981,2.0
8982,8.0
8983,8.0
8984,3.0
8985,0.0
8986,4.0
8987,9.0
8988,3.0
8989,6.0
8990,1.0
8991,5.0
8992,2.0
8993,8.0
8994,1.0
8995,1.0
8996,5.0
8997,6.0
8998,6.0
8999,4.0
9000,2.0
9001,9.0
9002,6.0
9003,6.0
9004,1.0
9005,6.0
9006,4.0
9007,9.0
9008,3.0
9009,3.0
9010,6.0
9011,2.0
9012,5.0
9013,6.0
9014,4.0
9015,9.0
9016,6.0
9017,5.0
9018,5.0
9019,5.0
9020,9.0
9021,2.0
9022,8.0
9023,0.0
9024,6.0
9025,7.0
9026,2.0
9027,3.0
9028,4.0
9029,2.0
9030,4.0
9031,8.0
9032,1.0
9033,2.0
9034,6.0
9035,7.0
9036,5.0
9037,3.0
9038,3.0
9039,3.0
9040,8.0
9041,2.0
9042,9.0
9043,7.0
9044,4.0
9045,6.0
9046,3.0
9047,0.0
9048,2.0
9049,1.0
9050,4.0
9051,4.0
9052,8.0
9053,5.0
9054,9.0
9055,8.0
9056,7.0
9057,2.0
9058,8.0
9059,5.0
9060,4.0
9061,4.0
9062,1.0
9063,0.0
9064,7.0
9065,1.0
9066,5.0
9067,4.0
9068,7.0
9069,4.0
9070,2.0
9071,1.0
9072,4.0
9073,6.0
9074,1.0
9075,3.0
9076,2.0
9077,4.0
9078,5.0
9079,9.0
9080,9.0
9081,2.0
9082,0.0
9083,9.0
9084,4.0
9085,6.0
9086,6.0
9087,9.0
9088,1.0
9089,6.0
9090,7.0
9091,8.0
9092,6.0
9093,2.0
9094,0.0
9095,5.0
9096,4.0
9097,2.0
9098,6.0
9099,7.0
9100,4.0
9101,1.0
9102,3.0
9103,6.0
9104,1.0
9105,7.0
9106,2.0
9107,1.0
9108,1.0
9109,5.0
9110,0.0
9111,4.0
9112,1.0
9113,0.0
9114,7.0
9115,3.0
9116,2.0
9117,2.0
9118,5.0
9119,8.0
9120,0.0
9121,5.0
9122,2.0
9123,1.0
9124,6.0
9125,2.0
9126,7.0
9127,4.0
9128,7.0
9129,9.0
9130,3.0
9131,8.0
9132,8.0
9133,6.0
9134,7.0
9135,4.0
9136,6.0
9137,9.0
9138,5.0
9139,1.0
9140,9.0
9141,6.0
9142,3.0
9143,4.0
9144,5.0
9145,2.0
9146,7.0
9147,7.0
9148,0.0
9149,1.0
9150,6.0
9151,4.0
9152,4.0
9153,8.0
9154,4.0
9155,2.0
9156,2.0
9157,9.0
9158,8.0
9159,2.0
9160,9.0
9161,0.0
9162,5.0
9163,8.0
9164,9.0
9165,7.0
9166,6.0
9167,8.0
9168,6.0
9169,4.0
9170,6.0
9171,3.0
9172,4.0
9173,6.0
9174,0.0
9175,1.0
9176,1.0
9177,9.0
9178,1.0
9179,4.0
9180,9.0
9181,9.0
9182,4.0
9183,5.0
9184,3.0
9185,8.0
9186,3.0
9187,1.0
9188,4.0
9189,1.0
9190,8.0
9191,9.0
9192,0.0
9193,2.0
9194,3.0
9195,9.0
9196,6.0
9197,2.0
9198,4.0
9199,5.0
9200,5.0
9201,3.0
9202,9.0
9203,2.0
9204,6.0
9205,7.0
9206,0.0
9207,9.0
9208,1.0
9209,4.0
9210,3.0
9211,1.0
9212,7.0
9213,7.0
9214,5.0
9215,2.0
9216,3.0
9217,3.0
9218,0.0
9219,5.0
9220,8.0
9221,3.0
9222,5.0
9223,7.0
9224,0.0
9225,2.0
9226,7.0
9227,1.0
9228,3.0
9229,8.0
9230,9.0
9231,4.0
9232,0.0
9233,5.0
9234,2.0
9235,0.0
9236,6.0
9237,6.0
9238,5.0
9239,0.0
9240,4.0
9241,4.0
9242,2.0
9243,3.0
9244,7.0
9245,0.0
9246,1.0
9247,9.0
9248,3.0
9249,2.0
9250,8.0
9251,2.0
9252,6.0
9253,0.0
9254,8.0
9255,8.0
9256,3.0
9257,0.0
9258,4.0
9259,6.0
9260,3.0
9261,6.0
9262,7.0
9263,0.0
9264,7.0
9265,3.0
9266,6.0
9267,9.0
9268,9.0
9269,7.0
9270,2.0
9271,7.0
9272,7.0
9273,3.0
9274,4.0
9275,3.0
9276,9.0
9277,9.0
9278,2.0
9279,2.0
9280,7.0
9281,9.0
9282,5.0
9283,3.0
9284,1.0
9285,6.0
9286,8.0
9287,0.0
9288,9.0
9289,9.0
9290,3.0
9291,8.0
9292,5.0
9293,7.0
9294,8.0
9295,9.0
9296,6.0
9297,0.0
9298,6.0
9299,2.0
9300,7.0
9301,9.0
9302,6.0
9303,9.0
9304,6.0
9305,5.0
9306,2.0
9307,3.0
9308,0.0
9309,9.0
9310,8.0
9311,0.0
9312,7.0
9313,5.0
9314,0.0
9315,7.0
9316,7.0
9317,6.0
9318,8.0
9319,4.0
9320,0.0
9321,2.0
9322,3.0
9323,4.0
9324,5.0
9325,2.0
9326,0.0
9327,8.0
9328,1.0
9329,8.0
9330,9.0
9331,9.0
9332,0.0
9333,3.0
9334,5.0
9335,5.0
9336,6.0
9337,5.0
9338,0.0
9339,6.0
9340,7.0
9341,4.0
9342,8.0
9343,4.0
9344,9.0
9345,3.0
9346,1.0
9347,8.0
9348,1.0
9349,0.0
9350,9.0
9351,5.0
9352,4.0
9353,8.0
9354,5.0
9355,4.0
9356,9.0
9357,4.0
9358,3.0
9359,5.0
9360,8.0
9361,8.0
9362,1.0
9363,6.0
9364,0.0
9365,0.0
9366,2.0
9367,8.0
9368,2.0
9369,7.0
9370,9.0
9371,2.0
9372,8.0
9373,8.0
9374,9.0
9375,9.0
9376,6.0
9377,1.0
9378,9.0
9379,3.0
9380,0.0
9381,3.0
9382,4.0
9383,6.0
9384,9.0
9385,9.0
9386,7.0
9387,9.0
9388,9.0
9389,0.0
9390,6.0
9391,3.0
9392,8.0
9393,1.0
9394,6.0
9395,1.0
9396,5.0
9397,8.0
9398,0.0
9399,5.0
9400,9.0
9401,1.0
9402,6.0
9403,4.0
9404,9.0
9405,9.0
9406,4.0
9407,8.0
9408,5.0
9409,1.0
9410,2.0
9411,2.0
9412,5.0
9413,7.0
9414,3.0
9415,0.0
9416,5.0
9417,8.0
9418,3.0
9419,5.0
9420,0.0
9421,4.0
9422,4.0
9423,1.0
9424,8.0
9425,6.0
9426,7.0
9427,2.0
9428,0.0
9429,6.0
9430,5.0
9431,2.0
9432,1.0
9433,5.0
9434,0.0
9435,3.0
9436,4.0
9437,0.0
9438,0.0
9439,0.0
9440,7.0
9441,5.0
9442,4.0
9443,2.0
9444,8.0
9445,9.0
9446,8.0
9447,5.0
9448,3.0
9449,3.0
9450,0.0
9451,2.0
9452,4.0
9453,5.0
9454,5.0
9455,3.0
9456,7.0
9457,0.0
9458,2.0
9459,3.0
9460,5.0
9461,3.0
9462,0.0
9463,8.0
9464,3.0
9465,6.0
9466,6.0
9467,5.0
9468,3.0
9469,6.0
9470,3.0
9471,0.0
9472,3.0
9473,9.0
9474,7.0
9475,8.0
9476,2.0
9477,2.0
9478,2.0
9479,9.0
9480,5.0
9481,4.0
9482,2.0
9483,6.0
9484,3.0
9485,7.0
9486,3.0
9487,7.0
9488,3.0
9489,9.0
9490,1.0
9491,6.0
9492,0.0
9493,3.0
9494,7.0
9495,2.0
9496,1.0
9497,7.0
9498,0.0
9499,2.0
9500,8.0
9501,8.0
9502,0.0
9503,7.0
9504,2.0
9505,9.0
9506,6.0
9507,8.0
9508,8.0
9509,5.0
9510,9.0
9511,2.0
9512,7.0
9513,6.0
9514,6.0
9515,8.0
9516,1.0
9517,4.0
9518,4.0
9519,5.0
9520,9.0
9521,7.0
9522,6.0
9523,4.0
9524,8.0
9525,7.0
9526,7.0
9527,9.0
9528,0.0
9529,5.0
9530,8.0
9531,6.0
9532,3.0
9533,1.0
9534,9.0
9535,9.0
9536,8.0
9537,0.0
9538,7.0
9539,1.0
9540,9.0
9541,2.0
9542,9.0
9543,1.0
9544,2.0
9545,4.0
9546,5.0
9547,1.0
9548,3.0
9549,6.0
9550,7.0
9551,4.0
9552,6.0
9553,3.0
9554,0.0
9555,4.0
9556,5.0
9557,0.0
9558,1.0
9559,1.0
9560,5.0
9561,4.0
9562,9.0
9563,6.0
9564,9.0
9565,4.0
9566,5.0
9567,3.0
9568,7.0
9569,6.0
9570,4.0
9571,7.0
9572,3.0
9573,8.0
9574,0.0
9575,9.0
9576,0.0
9577,0.0
9578,5.0
9579,8.0
9580,3.0
9581,4.0
9582,8.0
9583,3.0
9584,4.0
9585,0.0
9586,1.0
9587,8.0
9588,6.0
9589,4.0
9590,0.0
9591,3.0
9592,9.0
9593,9.0
9594,8.0
9595,2.0
9596,2.0
9597,0.0
9598,0.0
9599,7.0
9600,8.0
9601,3.0
9602,0.0
9603,4.0
9604,0.0
9605,1.0
9606,8.0
9607,7.0
9608,2.0
9609,9.0
9610,1.0
9611,7.0
9612,1.0
9613,7.0
9614,2.0
9615,1.0
9616,1.0
9617,2.0
9618,9.0
9619,4.0
9620,4.0
9621,3.0
9622,2.0
9623,0.0
9624,7.0
9625,9.0
9626,6.0
9627,7.0
9628,1.0
9629,4.0
9630,6.0
9631,0.0
9632,3.0
9633,9.0
9634,3.0
9635,5.0
9636,3.0
9637,3.0
9638,5.0
9639,6.0
9640,6.0
9641,9.0
9642,2.0
9643,2.0
9644,4.0
9645,4.0
9646,6.0
9647,4.0
9648,9.0
9649,7.0
9650,8.0
9651,4.0
9652,2.0
9653,0.0
9654,1.0
9655,6.0
9656,3.0
9657,8.0
9658,3.0
9659,7.0
9660,9.0
9661,8.0
9662,9.0
9663,4.0
9664,7.0
9665,3.0
9666,5.0
9667,0.0
9668,0.0
9669,7.0
9670,5.0
9671,1.0
9672,2.0
9673,2.0
9674,8.0
9675,5.0
9676,6.0
9677,5.0
9678,9.0
9679,8.0
9680,0.0
9681,0.0
9682,0.0
9683,6.0
9684,0.0
9685,7.0
9686,7.0
9687,7.0
9688,0.0
9689,0.0
9690,1.0
9691,4.0
9692,3.0
9693,9.0
9694,5.0
9695,1.0
9696,2.0
9697,3.0
9698,9.0
9699,7.0
9700,7.0
9701,8.0
9702,1.0
9703,9.0
9704,5.0
9705,1.0
9706,8.0
9707,7.0
9708,3.0
9709,0.0
9710,7.0
9711,9.0
9712,6.0
9713,8.0
9714,3.0
9715,3.0
9716,2.0
9717,7.0
9718,3.0
9719,0.0
9720,5.0
9721,3.0
9722,6.0
9723,0.0
9724,2.0
9725,2.0
9726,9.0
9727,7.0
9728,4.0
9729,0.0
9730,5.0
9731,3.0
9732,3.0
9733,5.0
9734,8.0
9735,5.0
9736,3.0
9737,7.0
9738,9.0
9739,3.0
9740,3.0
9741,8.0
9742,2.0
9743,0.0
9744,6.0
9745,4.0
9746,9.0
9747,9.0
9748,6.0
9749,7.0
9750,1.0
9751,2.0
9752,0.0
9753,5.0
9754,5.0
9755,9.0
9756,5.0
9757,0.0
9758,8.0
9759,4.0
9760,6.0
9761,9.0
9762,5.0
9763,3.0
9764,1.0
9765,9.0
9766,6.0
9767,0.0
9768,7.0
9769,4.0
9770,7.0
9771,6.0
9772,4.0
9773,8.0
9774,4.0
9775,3.0
9776,6.0
9777,1.0
9778,9.0
9779,0.0
9780,2.0
9781,3.0
9782,7.0
9783,0.0
9784,4.0
9785,9.0
9786,1.0
9787,9.0
9788,0.0
9789,4.0
9790,8.0
9791,4.0
9792,4.0
9793,1.0
9794,6.0
9795,5.0
9796,2.0
9797,3.0
9798,3.0
9799,7.0
9800,9.0
9801,3.0
9802,3.0
9803,3.0
9804,9.0
9805,7.0
9806,6.0
9807,3.0
9808,7.0
9809,1.0
9810,1.0
9811,8.0
9812,0.0
9813,0.0
9814,5.0
9815,3.0
9816,8.0
9817,2.0
9818,1.0
9819,9.0
9820,8.0
9821,8.0
9822,9.0
9823,9.0
9824,2.0
9825,6.0
9826,6.0
9827,0.0
9828,1.0
9829,1.0
9830,1.0
9831,2.0
9832,7.0
9833,1.0
9834,0.0
9835,9.0
9836,0.0
9837,5.0
9838,6.0
9839,7.0
9840,7.0
9841,4.0
9842,5.0
9843,0.0
9844,6.0
9845,0.0
9846,5.0
9847,3.0
9848,2.0
9849,4.0
9850,0.0
9851,1.0
9852,2.0
9853,2.0
9854,6.0
9855,3.0
9856,3.0
9857,3.0
9858,6.0
9859,6.0
9860,3.0
9861,8.0
9862,5.0
9863,5.0
9864,7.0
9865,6.0
9866,8.0
9867,3.0
9868,7.0
9869,3.0
9870,9.0
9871,0.0
9872,3.0
9873,2.0
9874,9.0
9875,4.0
9876,6.0
9877,4.0
9878,9.0
9879,8.0
9880,5.0
9881,9.0
9882,4.0
9883,5.0
9884,2.0
9885,7.0
9886,9.0
9887,4.0
9888,1.0
9889,7.0
9890,6.0
9891,0.0
9892,2.0
9893,6.0
9894,5.0
9895,4.0
9896,1.0
9897,7.0
9898,9.0
9899,1.0
9900,7.0
9901,4.0
9902,7.0
9903,1.0
9904,7.0
9905,4.0
9906,9.0
9907,5.0
9908,3.0
9909,2.0
9910,9.0
9911,9.0
9912,8.0
9913,0.0
9914,9.0
9915,8.0
9916,0.0
9917,8.0
9918,0.0
9919,2.0
9920,8.0
9921,6.0
9922,8.0
9923,4.0
9924,8.0
9925,4.0
9926,2.0
9927,7.0
9928,2.0
9929,4.0
9930,8.0
9931,9.0
9932,6.0
9933,7.0
9934,6.0
9935,6.0
9936,6.0
9937,9.0
9938,6.0
9939,3.0
9940,5.0
9941,7.0
9942,2.0
9943,2.0
9944,7.0
9945,5.0
9946,8.0
9947,1.0
9948,9.0
9949,1.0
9950,9.0
9951,9.0
9952,5.0
9953,6.0
9954,5.0
9955,3.0
9956,2.0
9957,1.0
9958,6.0
9959,9.0
9960,2.0
9961,4.0
9962,2.0
9963,8.0
9964,9.0
9965,5.0
9966,8.0
9967,7.0
9968,7.0
9969,6.0
9970,0.0
9971,6.0
9972,5.0
9973,1.0
9974,4.0
9975,0.0
9976,6.0
9977,0.0
9978,4.0
9979,2.0
9980,7.0
9981,4.0
9982,0.0
9983,0.0
9984,4.0
9985,5.0
9986,4.0
9987,5.0
9988,4.0
9989,0.0
9990,2.0
9991,4.0
9992,8.0
9993,2.0
9994,9.0
9995,9.0
9996,9.0
9997,0.0
9998,8.0
9999,4.0
